region_id,make_model,number_deployed,equipment_type
1175,Other: VERITY DUO,19,Ballot Marking Device
1175,Verity Scan (Hart),15,Scanner
1176,Other: VERITY DUO,8,Ballot Marking Device
1176,Verity Scan (Hart),12,Scanner
1177,Other: VERITY DUO,16,Ballot Marking Device
1177,Verity Scan (Hart),26,Scanner
1178,Other: VERITY DUO,11,Ballot Marking Device
1178,Verity Scan (Hart),15,Scanner
1179,Other: VERITY DUO,24,Ballot Marking Device
1179,Verity Scan (Hart),42,Scanner
1180,Verity Touch Writer (Hart),23,Ballot Marking Device
1180,Verity Scan (Hart),29,Scanner
1181,Verity Touch Writer (Hart),9,Ballot Marking Device
1181,Verity Scan (Hart),13,Scanner
1182,Verity Touch Writer (Hart),10,Ballot Marking Device
1182,Verity Scan (Hart),15,Scanner
1183,Verity Touch Writer (Hart),8,Ballot Marking Device
1183,Verity Scan (Hart),32,Scanner
1184,Other: VERITY DUO,9,Ballot Marking Device
1184,Verity Scan (Hart),12,Scanner
1185,Verity Touch Writer (Hart),4,Ballot Marking Device
1185,Verity Scan (Hart),8,Scanner
1186,Other: VERITY DUO,15,Ballot Marking Device
1186,Verity Scan (Hart),52,Scanner
1187,ExpressVote (ES&S),28,Ballot Marking Device
1187,DS200 (ES&S),12,Scanner
1188,ExpressVote (ES&S),372,Ballot Marking Device
1188,DS200 (ES&S),372,Scanner
1188,DS450 (ES&S),2,Scanner
1189,Other: VERITY DUO,13,Ballot Marking Device
1189,Verity Scan (Hart),36,Scanner
1190,ExpressVote (ES&S),47,Ballot Marking Device
1190,DS200 (ES&S),14,Scanner
1191,ExpressVote (ES&S),78,Ballot Marking Device
1191,DS200 (ES&S),214,Scanner
1192,ExpressVote (ES&S),24,Ballot Marking Device
1192,DS200 (ES&S),11,Scanner
1193,ExpressVote (ES&S),60,Ballot Marking Device
1193,DS200 (ES&S),16,Scanner
1194,Other: VERITY DUO,7,Ballot Marking Device
1194,Verity Scan (Hart),5,Scanner
1195,ExpressVote (ES&S),140,Ballot Marking Device
1195,DS200 (ES&S),25,Scanner
1195,DS450 (ES&S),1,Scanner
1196,Verity Touch Writer (Hart),10,Ballot Marking Device
1196,Verity Scan (Hart),10,Scanner
1197,ExpressVote (ES&S),29,Ballot Marking Device
1197,DS200 (ES&S),8,Scanner
1198,ExpressVote (ES&S),39,Ballot Marking Device
1198,DS200 (ES&S),19,Scanner
1199,ExpressVote (ES&S),48,Ballot Marking Device
1199,DS200 (ES&S),24,Scanner
1200,Verity Touch Writer (Hart),7,Ballot Marking Device
1200,Verity Scan (Hart),11,Scanner
1201,Verity Touch Writer (Hart),10,Ballot Marking Device
1201,Verity Scan (Hart),14,Scanner
1202,Other: VERITY DUO,11,Ballot Marking Device
1202,Verity Scan (Hart),10,Scanner
1203,Verity Touch Writer (Hart),7,Ballot Marking Device
1203,Verity Scan (Hart),18,Scanner
1204,Verity Touch Writer (Hart),7,Ballot Marking Device
1204,Verity Scan (Hart),9,Scanner
1205,Verity Touch Writer (Hart),70,Ballot Marking Device
1205,Verity Scan (Hart),48,Scanner
1206,Other: VERITY DUO,7,Ballot Marking Device
1206,Verity Scan (Hart),14,Scanner
1207,Verity Touch Writer (Hart),6,Ballot Marking Device
1207,Verity Scan (Hart),8,Scanner
1208,ExpressVote (ES&S),230,Ballot Marking Device
1208,DS200 (ES&S),35,Scanner
1209,ExpressVote (ES&S),31,Ballot Marking Device
1209,DS200 (ES&S),17,Scanner
1210,Other: HART INTERCIVIC VERITY DUO,13,Ballot Marking Device
1210,Verity Scan (Hart),15,Scanner
1211,Verity Touch Writer (Hart),27,Ballot Marking Device
1211,Verity Scan (Hart),18,Scanner
1212,ExpressVote (ES&S),20,Ballot Marking Device
1212,DS300 (ES&S),5,Scanner
1213,Verity Touch Writer (Hart),7,Ballot Marking Device
1213,Verity Scan (Hart),16,Scanner
1214,Verity Touch Writer (Hart),7,Ballot Marking Device
1214,Verity Scan (Hart),18,Scanner
1215,ExpressVote (ES&S),25,Ballot Marking Device
1215,DS200 (ES&S),8,Scanner
1216,Verity Touch Writer (Hart),11,Ballot Marking Device
1216,Verity Scan (Hart),15,Scanner
1217,Other: VERITY DUO,15,Ballot Marking Device
1217,Verity Scan (Hart),15,Scanner
1218,Other: VERITY DUO,13,Ballot Marking Device
1218,Verity Scan (Hart),15,Scanner
1219,Other: VERITY DUO,6,Ballot Marking Device
1219,Verity Scan (Hart),15,Scanner
1220,ExpressVote (ES&S),55,Ballot Marking Device
1220,DS200 (ES&S),15,Scanner
1221,Verity Touch Writer (Hart),11,Ballot Marking Device
1221,Verity Scan (Hart),28,Scanner
1222,Verity Touch Writer (Hart),10,Ballot Marking Device
1222,Verity Scan (Hart),20,Scanner
1223,Verity Touch Writer (Hart),3,Ballot Marking Device
1223,Verity Scan (Hart),8,Scanner
1224,Other: VERITY DUO,9,Ballot Marking Device
1224,Verity Scan (Hart),16,Scanner
1225,Verity Touch Writer (Hart),11,Ballot Marking Device
1225,Verity Scan (Hart),47,Scanner
1226,Verity Touch Writer (Hart),7,Ballot Marking Device
1226,Verity Scan (Hart),7,Scanner
1227,Other: VERITY DUO,3,Ballot Marking Device
1227,Verity Scan (Hart),12,Scanner
1228,Verity Touch Writer (Hart),4,Ballot Marking Device
1228,Verity Scan (Hart),9,Scanner
1229,Other: VERITY DUO STANDALONE,24,Ballot Marking Device
1229,Verity Scan (Hart),28,Scanner
1230,Other: VERITY DUO,47,Ballot Marking Device
1230,Verity Scan (Hart),52,Scanner
1231,ExpressVote (ES&S),40,Ballot Marking Device
1231,DS200 (ES&S),6,Scanner
1232,Other: DUO STANDALONE,15,Ballot Marking Device
1232,Verity Scan (Hart),34,Scanner
1233,Other: HART INTERCIVIC,3,Ballot Marking Device
1233,Verity Scan (Hart),3,Scanner
1234,ExpressVote (ES&S),31,Ballot Marking Device
1234,DS200 (ES&S),13,Scanner
1235,Other: DUO STAND ALONE,7,Ballot Marking Device
1235,Verity Scan (Hart),14,Scanner
1236,Other: VERITY DUO,7,Ballot Marking Device
1236,Verity Scan (Hart),22,Scanner
1237,Verity Touch Writer (Hart),15,Ballot Marking Device
1237,Verity Scan (Hart),30,Scanner
1238,Verity Touch Writer (Hart),21,Ballot Marking Device
1238,Verity Scan (Hart),31,Scanner
1239,Verity Touch Writer (Hart),6,Ballot Marking Device
1239,Verity Scan (Hart),13,Scanner
1240,Other: VERITY DUO,15,Ballot Marking Device
1240,Verity Scan (Hart),23,Scanner
1241,Other: VERITY DUO,18,Ballot Marking Device
1241,Verity Scan (Hart),23,Scanner
1242,Verity Touch Writer (Hart),9,Ballot Marking Device
1242,Verity Scan (Hart),13,Scanner
1243,Verity Touch Writer (Hart),8,Ballot Marking Device
1243,Verity Scan (Hart),10,Scanner
1244,Verity Touch Writer (Hart),4,Ballot Marking Device
1244,Verity Scan (Hart),12,Scanner
1245,Other: DUO STAND ALONE (HART),9,Ballot Marking Device
1245,Verity Scan (Hart),18,Scanner
1246,Verity Touch Writer (Hart),15,Ballot Marking Device
1246,Verity Scan (Hart),79,Scanner
1247,Verity Touch Writer (Hart),5,Ballot Marking Device
1247,Verity Scan (Hart),10,Scanner
1248,Verity Touch Writer (Hart),10,Ballot Marking Device
1248,Verity Scan (Hart),8,Scanner
1249,Other: VERITY DUO,10,Ballot Marking Device
1249,Verity Scan (Hart),15,Scanner
1250,Other: VERITY DUO,13,Ballot Marking Device
1250,Verity Scan (Hart),20,Scanner
1251,ExpressVote (ES&S),19,Ballot Marking Device
1251,DS200 (ES&S),11,Scanner
1252,Verity Touch Writer (Hart),4,Ballot Marking Device
1252,Verity Scan (Hart),21,Scanner
1253,Advantage (Sequoia),95,DRE no VVPAT
1253,ImageCast X/ICX DRE (Dominion),10,DRE no VVPAT
1253,Other: CANON DR-G2140,1,Scanner
1254,Advantage (Sequoia),37,DRE no VVPAT
1254,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1254,Other: CANON DR-G2141,1,Scanner
1255,Advantage (Sequoia),207,DRE no VVPAT
1255,ImageCast X/ICX DRE (Dominion),22,DRE no VVPAT
1255,Other: CANON DR-G2142,1,Scanner
1256,Advantage (Sequoia),60,DRE no VVPAT
1256,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1256,Other: CANON DR-G2143,1,Scanner
1257,Advantage (Sequoia),87,DRE no VVPAT
1257,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1257,Other: CANON DR-G2144,1,Scanner
1258,Advantage (Sequoia),81,DRE no VVPAT
1258,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1258,Other: CANON DR-G2145,1,Scanner
1259,Advantage (Sequoia),46,DRE no VVPAT
1259,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1259,Other: CANON DR-G2146,1,Scanner
1260,Advantage (Sequoia),191,DRE no VVPAT
1260,ImageCast X/ICX DRE (Dominion),25,DRE no VVPAT
1260,Other: CANON DR-G2147,1,Scanner
1261,Advantage (Sequoia),358,DRE no VVPAT
1261,ImageCast X/ICX DRE (Dominion),21,DRE no VVPAT
1261,Other: CANON DR-G2148,3,Scanner
1262,Advantage (Sequoia),316,DRE no VVPAT
1262,ImageCast X/ICX DRE (Dominion),26,DRE no VVPAT
1262,Other: CANON DR-G2149,1,Scanner
1263,Advantage (Sequoia),38,DRE no VVPAT
1263,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1263,Other: CANON DR-G2150,1,Scanner
1264,Advantage (Sequoia),22,DRE no VVPAT
1264,ImageCast X/ICX DRE (Dominion),6,DRE no VVPAT
1264,Other: CANON DR-G2151,1,Scanner
1265,Advantage (Sequoia),56,DRE no VVPAT
1265,ImageCast X/ICX DRE (Dominion),3,DRE no VVPAT
1265,Other: CANON DR-G2152,1,Scanner
1266,Advantage (Sequoia),39,DRE no VVPAT
1266,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1266,Other: CANON DR-G2153,1,Scanner
1267,Advantage (Sequoia),39,DRE no VVPAT
1267,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1267,Other: CANON DR-G2154,1,Scanner
1268,Advantage (Sequoia),117,DRE no VVPAT
1268,ImageCast X/ICX DRE (Dominion),8,DRE no VVPAT
1268,Other: CANON DR-G2155,1,Scanner
1269,Advantage (Sequoia),731,DRE no VVPAT
1269,ImageCast X/ICX DRE (Dominion),75,DRE no VVPAT
1269,Other: CANON DR-G2156,3,Scanner
1270,Advantage (Sequoia),34,DRE no VVPAT
1270,ImageCast X/ICX DRE (Dominion),3,DRE no VVPAT
1270,Other: CANON DR-G2157,1,Scanner
1271,Advantage (Sequoia),46,DRE no VVPAT
1271,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1271,Other: CANON DR-G2158,1,Scanner
1272,Advantage (Sequoia),111,DRE no VVPAT
1272,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1272,Other: CANON DR-G2159,1,Scanner
1273,Advantage (Sequoia),54,DRE no VVPAT
1273,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1273,Other: CANON DR-G2160,1,Scanner
1274,Advantage (Sequoia),62,DRE no VVPAT
1274,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1274,Other: CANON DR-G2161,1,Scanner
1275,Advantage (Sequoia),128,DRE no VVPAT
1275,ImageCast X/ICX DRE (Dominion),11,DRE no VVPAT
1275,Other: CANON DR-G2162,1,Scanner
1276,Advantage (Sequoia),70,DRE no VVPAT
1276,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1276,Other: CANON DR-G2163,1,Scanner
1277,Advantage (Sequoia),62,DRE no VVPAT
1277,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1277,Other: CANON DR-G2164,1,Scanner
1278,Advantage (Sequoia),695,DRE no VVPAT
1278,ImageCast X/ICX DRE (Dominion),72,DRE no VVPAT
1278,Other: CANON DR-G2165,3,Scanner
1279,Advantage (Sequoia),66,DRE no VVPAT
1279,ImageCast X/ICX DRE (Dominion),6,DRE no VVPAT
1279,Other: CANON DR-G2166,1,Scanner
1280,Advantage (Sequoia),380,DRE no VVPAT
1280,ImageCast X/ICX DRE (Dominion),28,DRE no VVPAT
1280,Other: CANON DR-G2167,2,Scanner
1281,Advantage (Sequoia),161,DRE no VVPAT
1281,ImageCast X/ICX DRE (Dominion),12,DRE no VVPAT
1281,Other: CANON DR-G2168,1,Scanner
1282,Advantage (Sequoia),42,DRE no VVPAT
1282,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1282,Other: CANON DR-G2169,1,Scanner
1283,Advantage (Sequoia),86,DRE no VVPAT
1283,ImageCast X/ICX DRE (Dominion),9,DRE no VVPAT
1283,Other: CANON DR-G2170,1,Scanner
1284,Advantage (Sequoia),221,DRE no VVPAT
1284,ImageCast X/ICX DRE (Dominion),15,DRE no VVPAT
1284,Other: CANON DR-G2171,1,Scanner
1285,Advantage (Sequoia),52,DRE no VVPAT
1285,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1285,Other: CANON DR-G2172,1,Scanner
1286,Advantage (Sequoia),80,DRE no VVPAT
1286,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1286,Other: CANON DR-G2173,1,Scanner
1287,Advantage (Sequoia),100,DRE no VVPAT
1287,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1287,Other: CANON DR-G2174,1,Scanner
1288,Advantage (Sequoia),758,DRE no VVPAT
1288,ImageCast X/ICX DRE (Dominion),88,DRE no VVPAT
1288,Other: CANON DR-G2175,3,Scanner
1289,Advantage (Sequoia),242,DRE no VVPAT
1289,ImageCast X/ICX DRE (Dominion),14,DRE no VVPAT
1289,Other: CANON DR-G2176,2,Scanner
1290,Advantage (Sequoia),42,DRE no VVPAT
1290,ImageCast X/ICX DRE (Dominion),11,DRE no VVPAT
1290,Other: CANON DR-G2177,1,Scanner
1291,Advantage (Sequoia),54,DRE no VVPAT
1291,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1291,Other: CANON DR-G2178,1,Scanner
1292,Advantage (Sequoia),242,DRE no VVPAT
1292,ImageCast X/ICX DRE (Dominion),16,DRE no VVPAT
1292,Other: CANON DR-G2179,1,Scanner
1293,Advantage (Sequoia),26,DRE no VVPAT
1293,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1293,Other: CANON DR-G2180,1,Scanner
1294,Advantage (Sequoia),55,DRE no VVPAT
1294,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1294,Other: CANON DR-G2181,1,Scanner
1295,Advantage (Sequoia),65,DRE no VVPAT
1295,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1295,Other: CANON DR-G2182,1,Scanner
1296,Advantage (Sequoia),71,DRE no VVPAT
1296,ImageCast X/ICX DRE (Dominion),6,DRE no VVPAT
1296,Other: CANON DR-G2183,1,Scanner
1297,Advantage (Sequoia),98,DRE no VVPAT
1297,ImageCast X/ICX DRE (Dominion),14,DRE no VVPAT
1297,Other: CANON DR-G2184,1,Scanner
1298,Advantage (Sequoia),29,DRE no VVPAT
1298,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1298,Other: CANON DR-G2185,1,Scanner
1299,Advantage (Sequoia),49,DRE no VVPAT
1299,ImageCast X/ICX DRE (Dominion),10,DRE no VVPAT
1299,Other: CANON DR-G2186,1,Scanner
1300,Advantage (Sequoia),85,DRE no VVPAT
1300,ImageCast X/ICX DRE (Dominion),8,DRE no VVPAT
1300,Other: CANON DR-G2187,1,Scanner
1301,Advantage (Sequoia),196,DRE no VVPAT
1301,ImageCast X/ICX DRE (Dominion),13,DRE no VVPAT
1301,Other: CANON DR-G2188,2,Scanner
1302,Advantage (Sequoia),106,DRE no VVPAT
1302,ImageCast X/ICX DRE (Dominion),11,DRE no VVPAT
1302,Other: CANON DR-G2189,1,Scanner
1303,Advantage (Sequoia),92,DRE no VVPAT
1303,ImageCast X/ICX DRE (Dominion),11,DRE no VVPAT
1303,Other: CANON DR-G2190,1,Scanner
1304,Advantage (Sequoia),460,DRE no VVPAT
1304,ImageCast X/ICX DRE (Dominion),52,DRE no VVPAT
1304,Other: CANON DR-G2191,2,Scanner
1305,Advantage (Sequoia),189,DRE no VVPAT
1305,ImageCast X/ICX DRE (Dominion),16,DRE no VVPAT
1305,Other: CANON DR-G2192,1,Scanner
1306,Advantage (Sequoia),29,DRE no VVPAT
1306,ImageCast X/ICX DRE (Dominion),3,DRE no VVPAT
1306,Other: CANON DR-G2193,1,Scanner
1307,Advantage (Sequoia),163,DRE no VVPAT
1307,ImageCast X/ICX DRE (Dominion),14,DRE no VVPAT
1307,Other: CANON DR-G2194,2,Scanner
1308,Advantage (Sequoia),61,DRE no VVPAT
1308,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1308,Other: CANON DR-G2195,1,Scanner
1309,Advantage (Sequoia),143,DRE no VVPAT
1309,ImageCast X/ICX DRE (Dominion),9,DRE no VVPAT
1309,Other: CANON DR-G2196,1,Scanner
1310,Advantage (Sequoia),117,DRE no VVPAT
1310,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1310,Other: CANON DR-G2197,1,Scanner
1311,Advantage (Sequoia),94,DRE no VVPAT
1311,ImageCast X/ICX DRE (Dominion),12,DRE no VVPAT
1311,Other: CANON DR-G2198,1,Scanner
1312,Advantage (Sequoia),79,DRE no VVPAT
1312,ImageCast X/ICX DRE (Dominion),10,DRE no VVPAT
1312,Other: CANON DR-G2199,1,Scanner
1313,Advantage (Sequoia),64,DRE no VVPAT
1313,ImageCast X/ICX DRE (Dominion),10,DRE no VVPAT
1313,Other: CANON DR-G2200,1,Scanner
1314,Advantage (Sequoia),52,DRE no VVPAT
1314,ImageCast X/ICX DRE (Dominion),3,DRE no VVPAT
1314,Other: CANON DR-G2201,1,Scanner
1315,Advantage (Sequoia),51,DRE no VVPAT
1315,ImageCast X/ICX DRE (Dominion),4,DRE no VVPAT
1315,Other: CANON DR-G2202,1,Scanner
1316,Advantage (Sequoia),52,DRE no VVPAT
1316,ImageCast X/ICX DRE (Dominion),5,DRE no VVPAT
1316,Other: CANON DR-G2203,1,Scanner
1318,ExpressVote (ES&S),4,Ballot Marking Device
1318,DS200 (ES&S),13,Scanner
1319,ExpressVote (ES&S),1,Ballot Marking Device
1319,DS200 (ES&S),2,Scanner
1320,ExpressVote (ES&S),1,Ballot Marking Device
1320,DS200 (ES&S),2,Scanner
1321,ExpressVote (ES&S),1,Ballot Marking Device
1321,DS200 (ES&S),2,Scanner
1322,ExpressVote (ES&S),5,Ballot Marking Device
1322,DS200 (ES&S),17,Scanner
1323,ExpressVote (ES&S),1,Ballot Marking Device
1323,DS200 (ES&S),3,Scanner
1324,ExpressVote (ES&S),1,Ballot Marking Device
1324,DS200 (ES&S),1,Scanner
1325,ExpressVote (ES&S),1,Ballot Marking Device
1325,DS200 (ES&S),1,Scanner
1326,ExpressVote (ES&S),1,Ballot Marking Device
1326,DS200 (ES&S),1,Scanner
1327,ExpressVote (ES&S),1,Ballot Marking Device
1327,DS200 (ES&S),2,Scanner
1328,ExpressVote (ES&S),1,Ballot Marking Device
1328,DS200 (ES&S),1,Scanner
1329,ExpressVote (ES&S),1,Ballot Marking Device
1329,DS200 (ES&S),2,Scanner
1330,ExpressVote (ES&S),1,Ballot Marking Device
1330,DS200 (ES&S),2,Scanner
1331,ExpressVote (ES&S),1,Ballot Marking Device
1331,DS200 (ES&S),1,Scanner
1332,ExpressVote (ES&S),1,Ballot Marking Device
1333,ExpressVote (ES&S),1,Ballot Marking Device
1334,ExpressVote (ES&S),1,Ballot Marking Device
1334,DS200 (ES&S),1,Scanner
1335,ExpressVote (ES&S),1,Ballot Marking Device
1336,ExpressVote (ES&S),1,Ballot Marking Device
1337,ExpressVote (ES&S),1,Ballot Marking Device
1337,DS200 (ES&S),2,Scanner
1338,ExpressVote (ES&S),1,Ballot Marking Device
1339,ExpressVote (ES&S),1,Ballot Marking Device
1340,ExpressVote (ES&S),1,Ballot Marking Device
1341,ExpressVote (ES&S),0,Ballot Marking Device
1341,DS200 (ES&S),0,Scanner
1342,ExpressVote (ES&S),1,Ballot Marking Device
1342,DS200 (ES&S),1,Scanner
1343,ExpressVote (ES&S),1,Ballot Marking Device
1344,ExpressVote (ES&S),1,Ballot Marking Device
1345,ExpressVote (ES&S),1,Ballot Marking Device
1345,DS200 (ES&S),1,Scanner
1346,ExpressVote (ES&S),1,Ballot Marking Device
1346,DS200 (ES&S),1,Scanner
1347,ExpressVote (ES&S),1,Ballot Marking Device
1347,DS200 (ES&S),2,Scanner
1348,ExpressVote (ES&S),1,Ballot Marking Device
1348,DS200 (ES&S),2,Scanner
1349,ExpressVote (ES&S),1,Ballot Marking Device
1349,DS200 (ES&S),1,Scanner
1350,ExpressVote (ES&S),1,Ballot Marking Device
1351,ExpressVote (ES&S),0,Ballot Marking Device
1352,ExpressVote (ES&S),1,Ballot Marking Device
1353,ExpressVote (ES&S),1,Ballot Marking Device
1354,ExpressVote (ES&S),1,Ballot Marking Device
1355,ExpressVote (ES&S),1,Ballot Marking Device
1356,ExpressVote (ES&S),1,Ballot Marking Device
1357,ExpressVote (ES&S),1,Ballot Marking Device
1357,DS200 (ES&S),1,Scanner
1358,ExpressVote (ES&S),1,Ballot Marking Device
1358,DS200 (ES&S),2,Scanner
1359,ExpressVote (ES&S),1,Ballot Marking Device
1359,DS200 (ES&S),1,Scanner
1360,ExpressVote (ES&S),1,Ballot Marking Device
1360,DS200 (ES&S),1,Scanner
1361,ExpressVote (ES&S),1,Ballot Marking Device
1361,DS200 (ES&S),1,Scanner
1362,ExpressVote (ES&S),1,Ballot Marking Device
1362,DS200 (ES&S),1,Scanner
1363,ExpressVote (ES&S),1,Ballot Marking Device
1364,ExpressVote (ES&S),1,Ballot Marking Device
1365,ExpressVote (ES&S),1,Ballot Marking Device
1365,DS200 (ES&S),1,Scanner
1366,ExpressVote (ES&S),1,Ballot Marking Device
1366,DS200 (ES&S),1,Scanner
1367,ExpressVote (ES&S),1,Ballot Marking Device
1367,DS200 (ES&S),1,Scanner
1368,ExpressVote (ES&S),1,Ballot Marking Device
1369,ExpressVote (ES&S),1,Ballot Marking Device
1370,ExpressVote (ES&S),1,Ballot Marking Device
1371,ExpressVote (ES&S),1,Ballot Marking Device
1372,ExpressVote (ES&S),0,Ballot Marking Device
1373,ExpressVote (ES&S),1,Ballot Marking Device
1374,ExpressVote (ES&S),1,Ballot Marking Device
1375,ExpressVote (ES&S),1,Ballot Marking Device
1376,ExpressVote (ES&S),1,Ballot Marking Device
1377,ExpressVote (ES&S),1,Ballot Marking Device
1378,ExpressVote (ES&S),0,Ballot Marking Device
1379,ExpressVote (ES&S),1,Ballot Marking Device
1380,ExpressVote (ES&S),1,Ballot Marking Device
1381,ExpressVote (ES&S),1,Ballot Marking Device
1381,DS200 (ES&S),3,Scanner
1382,ExpressVote (ES&S),1,Ballot Marking Device
1383,ExpressVote (ES&S),1,Ballot Marking Device
1383,DS200 (ES&S),1,Scanner
1384,ExpressVote (ES&S),1,Ballot Marking Device
1385,ExpressVote (ES&S),1,Ballot Marking Device
1386,ExpressVote (ES&S),1,Ballot Marking Device
1386,DS200 (ES&S),1,Scanner
1387,ExpressVote (ES&S),1,Ballot Marking Device
1388,ExpressVote (ES&S),0,Ballot Marking Device
1389,ExpressVote (ES&S),1,Ballot Marking Device
1390,ExpressVote (ES&S),1,Ballot Marking Device
1390,DS200 (ES&S),1,Scanner
1391,ExpressVote (ES&S),1,Ballot Marking Device
1392,ExpressVote (ES&S),1,Ballot Marking Device
1393,ExpressVote (ES&S),1,Ballot Marking Device
1393,DS200 (ES&S),1,Scanner
1394,ExpressVote (ES&S),1,Ballot Marking Device
1395,ExpressVote (ES&S),1,Ballot Marking Device
1396,ExpressVote (ES&S),1,Ballot Marking Device
1397,ExpressVote (ES&S),1,Ballot Marking Device
1398,ExpressVote (ES&S),1,Ballot Marking Device
1398,DS200 (ES&S),1,Scanner
1399,ExpressVote (ES&S),1,Ballot Marking Device
1399,DS200 (ES&S),1,Scanner
1400,ExpressVote (ES&S),1,Ballot Marking Device
1400,DS200 (ES&S),4,Scanner
1401,ExpressVote (ES&S),2,Ballot Marking Device
1401,DS200 (ES&S),8,Scanner
1402,ExpressVote (ES&S),1,Ballot Marking Device
1402,DS200 (ES&S),4,Scanner
1403,ExpressVote (ES&S),1,Ballot Marking Device
1403,DS200 (ES&S),2,Scanner
1404,ExpressVote (ES&S),1,Ballot Marking Device
1404,DS200 (ES&S),4,Scanner
1405,ExpressVote (ES&S),1,Ballot Marking Device
1405,DS200 (ES&S),5,Scanner
1406,ExpressVote (ES&S),1,Ballot Marking Device
1406,DS200 (ES&S),2,Scanner
1407,ExpressVote (ES&S),1,Ballot Marking Device
1408,ExpressVote (ES&S),3,Ballot Marking Device
1408,DS200 (ES&S),5,Scanner
1409,ExpressVote (ES&S),1,Ballot Marking Device
1409,DS200 (ES&S),4,Scanner
1410,ExpressVote (ES&S),1,Ballot Marking Device
1410,DS200 (ES&S),3,Scanner
1411,ExpressVote (ES&S),1,Ballot Marking Device
1411,DS200 (ES&S),2,Scanner
1412,ExpressVote (ES&S),1,Ballot Marking Device
1413,ExpressVote (ES&S),1,Ballot Marking Device
1413,DS200 (ES&S),2,Scanner
1414,ExpressVote (ES&S),1,Ballot Marking Device
1414,DS200 (ES&S),2,Scanner
1415,ExpressVote (ES&S),1,Ballot Marking Device
1415,DS200 (ES&S),2,Scanner
1416,ExpressVote (ES&S),11,Ballot Marking Device
1416,DS200 (ES&S),18,Scanner
1417,ExpressVote (ES&S),1,Ballot Marking Device
1417,DS200 (ES&S),1,Scanner
1418,ExpressVote (ES&S),1,Ballot Marking Device
1418,DS200 (ES&S),2,Scanner
1419,ExpressVote (ES&S),1,Ballot Marking Device
1419,DS200 (ES&S),5,Scanner
1420,ExpressVote (ES&S),1,Ballot Marking Device
1420,DS200 (ES&S),1,Scanner
1421,ExpressVote (ES&S),4,Ballot Marking Device
