region_id,Manufacturer,Model Name,quantity,Equipment Type,Age,OS,Certification Level,Scanning Rate,Error Rate,Reliability
2961,Dominion,AccuVote OS,1,,-1,,,,,
2962,Dominion,AccuVote OS,1,,-1,,,,,
2963,Dominion,AccuVote OS,2,,-1,,,,,
2964,Dominion,AccuVote OS,6,,-1,,,,,
2965,Dominion,AccuVote OS,1,,-1,,,,,
2966,Dominion,AccuVote OS,1,,-1,,,,,
2967,Dominion,AccuVote OS,3,,-1,,,,,
2968,Dominion,AccuVote OS,1,,-1,,,,,
2969,Dominion,AccuVote OS,1,,-1,,,,,
2970,Dominion,AccuVote OS,1,,-1,,,,,
2971,Dominion,AccuVote OS,6,,-1,,,,,
2972,Dominion,AccuVote OS,1,,-1,,,,,
2973,Dominion,AccuVote OS,1,,-1,,,,,
2974,Dominion,AccuVote OS,2,,-1,,,,,
2975,VotingWorks,VXSUITE 3.1.2,4,,-1,,,,,
2977,Dominion,AccuVote OS,1,,-1,,,,,
2978,Dominion,AccuVote OS,1,,-1,,,,,
2979,Dominion,AccuVote OS,1,,-1,,,,,
2980,Dominion,AccuVote OS,1,,-1,,,,,
2981,Dominion,AccuVote OS,2,,-1,,,,,
2982,VotingWorks,VXSUITE 3.1.2,1,,-1,,,,,
2983,Dominion,AccuVote OS,1,,-1,,,,,
2984,Dominion,AccuVote OS,3,,-1,,,,,
2985,Dominion,AccuVote OS,1,,-1,,,,,
2986,Dominion,AccuVote OS,1,,-1,,,,,
2987,Dominion,AccuVote OS,1,,-1,,,,,
2988,Dominion,AccuVote OS,1,,-1,,,,,
2989,Dominion,AccuVote OS,1,,-1,,,,,
2990,Dominion,AccuVote OS,3,,-1,,,,,
2991,Dominion,AccuVote OS,2,,-1,,,,,
2992,Dominion,AccuVote OS,5,,-1,,,,,
2993,Dominion,AccuVote OS,2,,-1,,,,,
2994,Dominion,AccuVote OS,4,,-1,,,,,
2996,Dominion,AccuVote OS,2,,-1,,,,,
2997,Dominion,AccuVote OS,4,,-1,,,,,
2998,Dominion,AccuVote OS,3,,-1,,,,,
2999,Dominion,AccuVote OS,1,,-1,,,,,
3000,Dominion,AccuVote OS,1,,-1,,,,,
3001,Dominion,AccuVote OS,1,,-1,,,,,
3002,Dominion,AccuVote OS,1,,-1,,,,,
3003,Dominion,AccuVote OS,1,,-1,,,,,
3004,Dominion,AccuVote OS,1,,-1,,,,,
3005,Dominion,AccuVote OS,2,,-1,,,,,
3006,Dominion,AccuVote OS,1,,-1,,,,,
3007,Dominion,AccuVote OS,1,,-1,,,,,
3008,Dominion,AccuVote OS,1,,-1,,,,,
3009,Dominion,AccuVote OS,1,,-1,,,,,
3010,Dominion,AccuVote OS,1,,-1,,,,,
3011,VotingWorks,VXSUITE 3.1.2,1,,-1,,,,,
3012,VotingWorks,VXSUITE 3.1.2,1,,-1,,,,,
3013,VotingWorks,VXSUITE 3.1.2,1,,-1,,,,,
3014,VotingWorks,VXSUITE 3.1.2,1,,-1,,,,,
3015,VotingWorks,VXSUITE 3.1.2,1,,-1,,,,,
3016,VotingWorks,VXSUITE 3.1.2,1,,-1,,,,,
3017,VotingWorks,VXSUITE 3.1.2,1,,-1,,,,,
3018,Dominion,AccuVote OS,1,,-1,,,,,
3019,Dominion,AccuVote OS,1,,-1,,,,,
3020,Dominion,AccuVote OS,1,,-1,,,,,
3021,Dominion,AccuVote OS,1,,-1,,,,,
3022,Dominion,AccuVote OS,1,,-1,,,,,
3023,Dominion,AccuVote OS,1,,-1,,,,,
3024,Dominion,AccuVote OS,1,,-1,,,,,
3026,Dominion,AccuVote OS,1,,-1,,,,,
3027,Dominion,AccuVote OS,1,,-1,,,,,
3028,Dominion,AccuVote OS,1,,-1,,,,,
3029,Dominion,AccuVote OS,1,,-1,,,,,
3033,Dominion,AccuVote OS,1,,-1,,,,,
3036,Dominion,AccuVote OS,1,,-1,,,,,
3038,Dominion,AccuVote OS,1,,-1,,,,,
3039,Dominion,AccuVote OS,1,,-1,,,,,
3042,ES&S,ExpressVoteXL,490,,-1,,,,,
3042,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3043,Dominion,ImageCast X/ICX BMD,1295,,-1,,,,,
3043,Dominion,ImageCast Central/ICC,6,,-1,,,,,
3044,Dominion,ImageCast X/ICX BMD,443,,-1,,,,,
3044,Dominion,ImageCast Central/ICC,4,,-1,,,,,
3045,ES&S,ExpressVoteXL,178,,-1,,,,,
3045,ES&S,DS950,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3046,ES&S,ExpressVoteXL,138,,-1,,,,,
3046,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3047,Dominion,ImageCast X/ICX BMD,200,,-1,,,,,
3047,Dominion,ImageCast Central/ICC,2,,-1,,,,,
3048,Dominion,ImageCast X/ICX BMD,822,,-1,,,,,
3048,Dominion,ImageCast Central/ICC,6,,-1,,,,,
3049,ES&S,ExpressVoteXL,450,,-1,,,,,
3049,ES&S,DS450,4,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3050,ES&S,ExpressVoteXL,789,,-1,,,,,
3050,ES&S,DS950,3,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3051,ES&S,ExpressVoteXL,170,,-1,,,,,
3051,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3052,Dominion,ImageCast X/ICX BMD,275,,-1,,,,,
3052,Dominion,ImageCast Central/ICC,5,,-1,,,,,
3053,ES&S,ExpressVoteXL,707,,-1,,,,,
3053,ES&S,DS850,4,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3054,ES&S,ExpressVoteXL,990,,-1,,,,,
3054,ES&S,DS950,3,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3055,ES&S,ExpressVoteXL,851,,-1,,,,,
3055,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3055,ES&S,DS950,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3056,ES&S,ExpressVoteXL,1029,,-1,,,,,
3056,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3056,ES&S,DS950,3,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3057,ES&S,ExpressVoteXL,694,,-1,,,,,
3057,ES&S,DS450,4,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3058,Dominion,ImageCast X/ICX BMD,167,,-1,,,,,
3058,Dominion,ImageCast Central/ICC,1,,-1,,,,,
3059,ES&S,ExpressVoteXL,318,,-1,,,,,
3059,ES&S,DS950,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3060,ES&S,ExpressVote,347,BMD,11,,VVSG 1.0 (2005),,,
3060,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3061,ES&S,ExpressVoteXL,572,,-1,,,,,
3061,ES&S,DS850,3,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3062,ES&S,ExpressVoteXL,236,,-1,,,,,
3062,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3063,Dominion,ImageCast Central/ICC,20,,-1,,,,,
3063,Dominion,ImageCast Evolution/ICE,294,,-1,,,,,
3064,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3064,Dominion,ImageCast Evolution/ICE,15,,-1,,,,,
3065,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3065,Dominion,ImageCast Evolution/ICE,36,,-1,,,,,
3066,Dominion,ImageCast Central/ICC,1,,-1,,,,,
3066,Dominion,ImageCast Evolution/ICE,25,,-1,,,,,
3067,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3067,Dominion,ImageCast Evolution/ICE,17,,-1,,,,,
3068,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3068,Dominion,ImageCast Evolution/ICE,19,,-1,,,,,
3069,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3069,Dominion,ImageCast Evolution/ICE,6,,-1,,,,,
3070,Dominion,ImageCast Central/ICC,12,,-1,,,,,
3070,Dominion,ImageCast Evolution/ICE,120,,-1,,,,,
3071,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3071,Dominion,ImageCast Evolution/ICE,32,,-1,,,,,
3072,Dominion,ImageCast Central/ICC,1,,-1,,,,,
3072,Dominion,ImageCast Evolution/ICE,16,,-1,,,,,
3073,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3073,Dominion,ImageCast Evolution/ICE,8,,-1,,,,,
3074,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3074,Dominion,ImageCast Evolution/ICE,10,,-1,,,,,
3075,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3075,Dominion,ImageCast Evolution/ICE,13,,-1,,,,,
3076,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3076,Dominion,ImageCast Evolution/ICE,50,,-1,,,,,
3077,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3077,Dominion,ImageCast Evolution/ICE,28,,-1,,,,,
3078,Dominion,ImageCast Central/ICC,2,,-1,,,,,
3078,Dominion,ImageCast Evolution/ICE,24,,-1,,,,,
3079,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3079,Dominion,ImageCast Evolution/ICE,12,,-1,,,,,
3080,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3080,Dominion,ImageCast Evolution/ICE,60,,-1,,,,,
3081,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3081,Dominion,ImageCast Evolution/ICE,17,,-1,,,,,
3082,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3082,Dominion,ImageCast Evolution/ICE,45,,-1,,,,,
3083,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3083,Dominion,ImageCast Evolution/ICE,11,,-1,,,,,
3084,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3084,Dominion,ImageCast Evolution/ICE,80,,-1,,,,,
3085,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3085,Dominion,ImageCast Evolution/ICE,17,,-1,,,,,
3086,Dominion,ImageCast Central/ICC,3,,-1,,,,,
3086,Dominion,ImageCast Evolution/ICE,161,,-1,,,,,
3087,Dominion,ImageCast Central/ICC,3,,-1,,,,,
3087,Dominion,ImageCast Evolution/ICE,104,,-1,,,,,
3088,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3088,Dominion,ImageCast Evolution/ICE,35,,-1,,,,,
3089,Dominion,ImageCast Central/ICC,4,,-1,,,,,
3089,Dominion,ImageCast Evolution/ICE,101,,-1,,,,,
3090,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3090,Dominion,ImageCast Evolution/ICE,23,,-1,,,,,
3091,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3091,Dominion,ImageCast Evolution/ICE,25,,-1,,,,,
3092,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3092,Dominion,ImageCast Evolution/ICE,40,,-1,,,,,
3093,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3093,Dominion,ImageCast Evolution/ICE,21,,-1,,,,,
3094,Dominion,ImageCast Central/ICC,0,,-1,,,,,
3094,Dominion,ImageCast Evolution/ICE,7,,-1,,,,,
3095,Dominion,ImageCast Central/ICC,2,,-1,,,,,
3095,Dominion,ImageCast Evolution/ICE,55,,-1,,,,,
3096,ES&S,AutoMARK,160,BMD,-1,,,,,
3096,ES&S,DS300,160,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3097,Hart,Verity Touch Writer,30,,-1,,,,,
3097,Hart,Verity Scan,33,,-1,,,,,
3098,ES&S,AutoMARK,192,BMD,-1,,,,,
3098,ES&S,DS200,614,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3099,Clear Ballot,ClearMark,79,BMD,-1,,NYSBOE (2023),,,
3099,Clear Ballot,ClearCast,124,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3100,Dominion,ImageCast Evolution/ICE,55,,-1,,,,,
3100,Dominion,ImageCast Evolution/ICE,55,,-1,,,,,
3101,Clear Ballot,ClearMark,28,BMD,-1,,NYSBOE (2023),,,
3101,Clear Ballot,ClearCast,37,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3102,Dominion,ImageCast Evolution/ICE,82,,-1,,,,,
3102,Dominion,ImageCast Evolution/ICE,82,,-1,,,,,
3103,Dominion,ImageCast Evolution/ICE,47,,-1,,,,,
3103,Dominion,ImageCast Evolution/ICE,47,,-1,,,,,
3104,Clear Ballot,ClearMark,22,BMD,-1,,NYSBOE (2023),,,
3104,Clear Ballot,ClearCast,28,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3105,Dominion,ImageCast Evolution/ICE,59,,-1,,,,,
3105,Dominion,ImageCast Evolution/ICE,59,,-1,,,,,
3106,Dominion,ImageCast Evolution/ICE,38,,-1,,,,,
3106,Dominion,ImageCast Evolution/ICE,32,,-1,,,,,
3107,Dominion,ImageCast Evolution/ICE,29,,-1,,,,,
3107,Dominion,ImageCast Evolution/ICE,29,,-1,,,,,
3108,Clear Ballot,ClearMark,29,BMD,-1,,NYSBOE (2023),,,
3108,Clear Ballot,ClearCast,29,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3109,Dominion,ImageCast Evolution/ICE,114,,-1,,,,,
3109,Dominion,ImageCast Evolution/ICE,138,,-1,,,,,
3110,ES&S,AutoMARK,302,BMD,-1,,,,,
3110,ES&S,DS200,444,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3111,Dominion,ImageCast Evolution/ICE,25,,-1,,,,,
3111,Dominion,ImageCast Evolution/ICE,22,,-1,,,,,
3112,Dominion,ImageCast Evolution/ICE,21,,-1,,,,,
3112,Dominion,ImageCast Evolution/ICE,27,,-1,,,,,
3113,Dominion,ImageCast Evolution/ICE,26,,-1,,,,,
3113,Dominion,ImageCast Evolution/ICE,26,,-1,,,,,
3114,Dominion,ImageCast Evolution/ICE,24,,-1,,,,,
3114,Dominion,ImageCast Evolution/ICE,24,,-1,,,,,
3115,Dominion,ImageCast Evolution/ICE,25,,-1,,,,,
3115,Dominion,ImageCast Evolution/ICE,4,,-1,,,,,
3116,Dominion,ImageCast Precinct with Integrated BMD,11,,-1,,,,,
3116,Dominion,ImageCast Precinct/ICP,11,,-1,,,,,
3117,Hart,Verity Touch Writer,27,,-1,,,,,
3117,Hart,Verity Scan,32,,-1,,,,,
3118,Clear Ballot,ClearMark,38,BMD,-1,,NYSBOE (2023),,,
3118,Clear Ballot,ClearCast,47,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3119,ES&S,AutoMARK,403,BMD,-1,,,,,
3119,ES&S,DS200,1252,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3120,Dominion,ImageCast Evolution/ICE,28,,-1,,,,,
3120,Dominion,ImageCast Evolution/ICE,28,,-1,,,,,
3121,Dominion,ImageCast Evolution/ICE,47,,-1,,,,,
3121,Dominion,ImageCast Evolution/ICE,47,,-1,,,,,
3122,Dominion,ImageCast Evolution/ICE,46,,-1,,,,,
3122,Dominion,ImageCast Evolution/ICE,46,,-1,,,,,
3123,Dominion,ImageCast Evolution/ICE,215,,-1,,,,,
3123,Dominion,ImageCast Evolution/ICE,362,,-1,,,,,
3124,Clear Ballot,ClearMark,20,BMD,-1,,NYSBOE (2023),,,
3124,Clear Ballot,ClearCast,20,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3125,ES&S,AutoMARK,349,BMD,-1,,,,,
3125,ES&S,DS200,1021,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3126,ES&S,AutoMARK,263,BMD,-1,,,,,
3126,ES&S,DS200,828,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3127,Dominion,ImageCast Evolution/ICE,69,,-1,,,,,
3127,Dominion,ImageCast Evolution/ICE,82,,-1,,,,,
3128,Dominion,ImageCast Evolution/ICE,161,,-1,,,,,
3128,Dominion,ImageCast Evolution/ICE,161,,-1,,,,,
3129,Clear Ballot,ClearMark,145,BMD,-1,,NYSBOE (2023),,,
3129,Clear Ballot,ClearCast,213,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3130,Dominion,ImageCast Evolution/ICE,54,,-1,,,,,
3130,Dominion,ImageCast Evolution/ICE,98,,-1,,,,,
3131,Dominion,ImageCast Evolution/ICE,133,,-1,,,,,
3131,Dominion,ImageCast Evolution/ICE,133,,-1,,,,,
3132,Clear Ballot,ClearMark,11,BMD,-1,,NYSBOE (2023),,,
3132,Clear Ballot,ClearCast,11,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3133,Clear Ballot,ClearMark,35,BMD,-1,,NYSBOE (2023),,,
3133,Clear Ballot,ClearCast,75,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3134,Hart,Verity Touch Writer,29,,-1,,,,,
3134,Hart,Verity Scan,29,,-1,,,,,
3135,Dominion,ImageCast Evolution/ICE,46,,-1,,,,,
3135,Dominion,ImageCast Evolution/ICE,46,,-1,,,,,
3136,ES&S,AutoMARK,292,BMD,-1,,,,,
3136,ES&S,DS200,1087,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3137,Clear Ballot,ClearMark,74,BMD,-1,,NYSBOE (2023),,,
3137,Clear Ballot,ClearCast,224,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3138,ES&S,AutoMARK,77,BMD,-1,,,,,
3138,ES&S,DS200,264,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3139,ES&S,AutoMARK,70,BMD,-1,,,,,
3139,ES&S,DS300,116,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3140,Dominion,ImageCast Evolution/ICE,46,,-1,,,,,
3140,Dominion,ImageCast Evolution/ICE,57,,-1,,,,,
3141,Clear Ballot,ClearMark,100,BMD,-1,,NYSBOE (2023),,,
3141,Dominion,ImageCast Precinct/ICP,104,,-1,,,,,
3142,ES&S,AutoMARK,53,BMD,-1,,,,,
3142,ES&S,DS200,69,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3143,Dominion,ImageCast Evolution/ICE,20,,-1,,,,,
3143,Dominion,ImageCast Evolution/ICE,20,,-1,,,,,
3144,Dominion,ImageCast Precinct with Integrated BMD,13,,-1,,,,,
3144,Dominion,ImageCast Evolution/ICE,13,,-1,,,,,
3145,Dominion,ImageCast Evolution/ICE,22,,-1,,,,,
3145,Dominion,ImageCast Evolution/ICE,22,,-1,,,,,
3146,Clear Ballot,ClearMark,45,BMD,-1,,NYSBOE (2023),,,
3146,Clear Ballot,ClearCast,62,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3147,Dominion,ImageCast Evolution/ICE,324,,-1,,,,,
3147,Dominion,ImageCast Evolution/ICE,873,,-1,,,,,
3148,Dominion,ImageCast Evolution/ICE,57,,-1,,,,,
3148,Dominion,ImageCast Evolution/ICE,57,,-1,,,,,
3149,Dominion,ImageCast Evolution/ICE,28,,-1,,,,,
3149,Dominion,ImageCast Evolution/ICE,37,,-1,,,,,
3150,Clear Ballot,ClearMark,34,BMD,-1,,NYSBOE (2023),,,
3150,Clear Ballot,ClearCast,34,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3151,Hart,Verity Touch Writer,81,,-1,,,,,
3151,Hart,Verity Scan,115,,-1,,,,,
3152,Clear Ballot,ClearMark,21,BMD,-1,,NYSBOE (2023),,,
3152,Clear Ballot,ClearCast,47,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3153,Hart,Verity Touch Writer,24,,-1,,,,,
3153,Hart,Verity Scan,41,,-1,,,,,
3154,Dominion,ImageCast Evolution/ICE,53,,-1,,,,,
3154,Dominion,ImageCast Evolution/ICE,53,,-1,,,,,
3155,Dominion,ImageCast Evolution/ICE,397,,-1,,,,,
3155,Dominion,ImageCast Evolution/ICE,906,,-1,,,,,
3156,Dominion,ImageCast Evolution/ICE,23,,-1,,,,,
3156,Dominion,ImageCast Evolution/ICE,23,,-1,,,,,
3157,Hart,Verity Touch Writer,11,,-1,,,,,
3157,Hart,Verity Scan,13,,-1,,,,,
3158,ES&S,ExpressVote,90,BMD,11,,VVSG 1.0 (2005),,,
3158,ES&S,DS200,47,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3158,ES&S,DS850,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3159,ES&S,AutoMARK,12,BMD,-1,,,,,
3159,ES&S,DS200,16,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3160,ES&S,ExpressVote,5,BMD,11,,VVSG 1.0 (2005),,,
3160,ES&S,DS200,8,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3161,ES&S,AutoMARK,12,BMD,-1,,,,,
3161,ES&S,DS200,12,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3161,ES&S,M100,12,,-1,,,,,
3162,ES&S,ExpressVote,18,BMD,11,,VVSG 1.0 (2005),,,
3162,ES&S,DS200,20,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3163,ES&S,AutoMARK,20,BMD,-1,,,,,
3163,ES&S,DS200,22,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3164,ES&S,ExpressVote,26,BMD,11,,VVSG 1.0 (2005),,,
3164,ES&S,DS200,28,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3164,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3165,ES&S,AutoMARK,13,BMD,-1,,,,,
3165,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3166,ES&S,AutoMARK,19,BMD,-1,,,,,
3166,ES&S,DS200,27,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3167,Hart,Verity Touch Writer,33,,-1,,,,,
3167,Hart,Verity Central,2,,-1,,,,,
3167,Hart,Verity Scan,39,,-1,,,,,
3168,ES&S,ExpressVote,158,BMD,11,,VVSG 1.0 (2005),,,
3168,ES&S,DS200,96,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3169,ES&S,ExpressVote,37,BMD,11,,VVSG 1.0 (2005),,,
3169,ES&S,DS200,40,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3169,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3170,ES&S,ExpressVote,44,BMD,11,,VVSG 1.0 (2005),,,
3170,ES&S,DS200,49,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3170,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3171,ES&S,ExpressVote,20,BMD,11,,VVSG 1.0 (2005),,,
3171,ES&S,DS200,20,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3171,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3171,ES&S,DS850,2,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3172,ES&S,AutoMARK,3,BMD,-1,,,,,
3172,ES&S,DS200,5,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3173,ES&S,ExpressVote,30,BMD,11,,VVSG 1.0 (2005),,,
3173,ES&S,DS200,33,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3173,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3174,Hart,Verity Touch Writer,12,,-1,,,,,
3174,Hart,Verity Scan,16,,-1,,,,,
3175,ES&S,ExpressVote,114,BMD,11,,VVSG 1.0 (2005),,,
3175,ES&S,DS300,48,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3175,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3176,Hart,Verity Touch Writer,24,,-1,,,,,
3176,Hart,Verity Central,1,,-1,,,,,
3176,Hart,Verity Scan,26,,-1,,,,,
3177,ES&S,ExpressVote,67,BMD,11,,VVSG 1.0 (2005),,,
3177,ES&S,DS200,18,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3178,Hart,Verity Touch Writer,6,,-1,,,,,
3178,Hart,Verity Scan,9,,-1,,,,,
3179,ES&S,AutoMARK,10,BMD,-1,,,,,
3179,ES&S,DS200,10,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3180,ES&S,ExpressVote,32,BMD,11,,VVSG 1.0 (2005),,,
3180,ES&S,DS200,32,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3180,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3181,ES&S,ExpressVote,26,BMD,11,,VVSG 1.0 (2005),,,
3181,ES&S,DS200,28,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3182,ES&S,ExpressVote,26,BMD,11,,VVSG 1.0 (2005),,,
3182,ES&S,DS200,35,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3183,ES&S,ExpressVote,80,BMD,11,,VVSG 1.0 (2005),,,
3183,ES&S,DS200,90,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3183,ES&S,DS850,1,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3184,ES&S,ExpressVote,13,BMD,11,,VVSG 1.0 (2005),,,
3184,ES&S,DS200,15,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3185,ES&S,AutoMARK,19,BMD,-1,,,,,
3185,ES&S,DS200,22,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3186,ES&S,ExpressVote,410,BMD,11,,VVSG 1.0 (2005),,,
3186,ES&S,DS200,50,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3186,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3187,ES&S,ExpressVote,121,BMD,11,,VVSG 1.0 (2005),,,
3187,ES&S,DS200,21,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3188,ES&S,ExpressVote,21,BMD,11,,VVSG 1.0 (2005),,,
3188,ES&S,DS200,25,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3189,ES&S,ExpressVote,70,BMD,11,,VVSG 1.0 (2005),,,
3189,ES&S,DS200,85,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3189,ES&S,DS850,3,Batch-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3190,ES&S,ExpressVote,24,BMD,11,,VVSG 1.0 (2005),,,
3190,ES&S,DS200,26,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3190,ES&S,DS450,1,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
3191,ES&S,ExpressVote,130,BMD,11,,VVSG 1.0 (2005),,,
3191,ES&S,DS200,130,Hand-Fed Optical Scanner,-1,,VVSG 1.0 (2005),,,
3191,ES&S,DS450,2,Batch-Fed Optical Scanner,9,,VVSG 1.0 (2005),72 ballots/minute,,
