region_id,total_registered_voters,Moved,Death,Felony,Fail Response,Incompetent to Vote,Voter Request,Duplicate Records
2230,2124,8,86,0,27,0,3,0
2231,11194,32,343,0,99,0,13,0
2232,75355,189,1855,0,572,0,49,0
2233,22144,162,563,0,224,0,58,0
2234,81670,419,2089,0,1001,0,95,0
2235,168253,1023,3307,0,1624,0,202,0
2236,4712,23,177,0,43,0,4,0
2237,10559,64,358,0,68,0,13,0
2238,729225,2000,17063,0,8067,0,677,0
2239,22221,95,726,0,161,0,34,0
2240,56798,301,1294,0,1070,0,102,0
2241,25696,123,702,0,390,0,49,0
2242,33340,145,788,0,342,0,31,0
2243,21375,163,579,0,376,0,22,0
2244,71866,339,1752,0,771,0,111,0
2245,12945,36,397,0,55,0,6,0
2246,137306,1081,3206,0,1683,0,131,0
2247,52049,134,1430,0,267,0,27,0
2248,9299,45,351,0,70,0,6,0
2249,148028,300,3640,0,1649,0,127,0
2250,42964,149,1153,0,237,0,21,0
2251,1061513,7135,21348,0,13755,0,1877,0
2252,22676,150,629,0,148,0,11,0
2253,18897,48,647,0,143,0,4,0
2254,5794,44,204,0,72,0,16,0
2255,19714,59,579,0,133,0,8,0
2256,7850,32,304,0,45,0,7,0
2257,24120,114,602,0,222,0,36,0
2258,237324,827,4329,0,3016,0,200,0
2259,12268,47,464,0,69,0,1,0
2260,23913,119,939,0,208,0,30,0
2261,160169,381,4362,0,1255,0,74,0
2262,140061,344,3613,0,972,0,81,0
2263,50269,216,1292,0,667,0,21,0
2264,33038,120,1007,0,235,0,10,0
2265,7529,36,257,0,61,0,2,0
2266,58221,146,1635,0,364,0,31,0
2267,43832,98,1316,0,216,0,34,0
2268,64485,203,1542,0,854,0,39,0
2269,339000,3371,5110,0,5244,0,1366,0
2270,1459643,4588,35068,0,12246,0,1295,0
2271,29318,84,816,0,199,0,16,0
2272,12179,201,373,0,163,0,0,5
2273,249126,4093,3997,0,4619,0,0,30
2274,23653,329,425,0,555,0,0,5
2275,31162,401,562,0,690,0,0,15
2276,27168,296,513,0,671,0,0,2
2277,3313,49,102,0,78,0,0,6
2278,43472,841,815,0,882,0,0,7
2279,17355,232,452,0,366,0,0,6
2280,24385,339,596,0,496,0,0,1
2281,79297,1507,1012,0,1144,0,0,30
2282,23182,331,579,0,457,0,0,9
2283,7451,62,216,0,228,0,0,6
2284,41087,676,741,0,723,0,0,15
2285,41124,1198,488,0,1364,0,0,17
2286,5550,60,107,0,123,0,0,0
2287,4155,145,97,0,40,0,0,0
2288,7110,88,204,0,186,0,0,3
2289,49376,666,1131,0,1066,0,0,18
2290,304251,6306,4606,0,5180,0,0,133
2291,14529,208,231,0,244,0,0,1
2292,29095,349,670,0,545,0,0,14
2293,9104,73,242,0,221,0,0,1
2294,14361,173,352,0,265,0,0,4
2295,19838,277,544,0,413,0,0,2
2296,33421,574,757,0,641,0,0,7
2297,4096,48,96,0,90,0,0,2
2298,855150,21888,13584,0,13475,0,0,267
2299,13341,338,293,0,283,0,0,8
2300,15963,275,357,0,321,0,0,8
2301,30170,368,568,0,456,0,0,9
2302,31770,475,827,0,731,0,0,7
2303,6700,83,156,0,165,0,0,4
2304,11360,116,243,0,234,0,0,4
2305,27688,316,660,0,605,0,0,3
2306,2909,38,74,0,73,0,0,0
2307,7913,110,238,0,154,0,0,2
2308,4577,79,153,0,102,0,0,2
2309,7978,136,221,0,116,0,0,3
2310,2845,61,74,0,53,0,0,1
2311,20134,232,368,0,396,0,0,11
2312,3785,54,82,0,151,0,0,0
2313,15811,269,335,0,399,0,0,4
2314,25109,257,542,0,443,0,0,3
2315,2984,28,83,0,123,0,0,3
2316,5895,55,148,0,130,0,0,3
2317,12898,166,342,0,322,0,0,1
2318,15837,176,362,0,280,0,0,1
2319,18237,190,438,0,466,0,0,1
2320,23643,199,531,0,433,0,0,6
2321,23742,381,576,0,555,0,0,1
2322,5475,94,134,0,140,0,0,4
2323,22743,349,438,0,549,0,0,5
2324,10393,208,265,0,435,0,0,3
2325,4059,53,117,0,91,0,0,1
2326,110404,2956,1804,0,2131,0,0,40
2327,42746,702,1002,0,726,0,0,11
2328,8723,125,160,0,137,0,0,6
2329,19814,234,459,0,404,0,0,4
2330,5655,129,130,0,169,0,0,3
2331,18906,360,351,0,467,0,0,6
2332,8210,77,180,0,138,0,0,0
2333,339565,7860,6322,0,7336,0,0,349
2334,2486,25,68,0,61,0,0,0
2335,9813,109,244,0,198,0,0,2
2336,9512,93,239,0,198,0,0,1
2337,43248,907,784,0,1096,0,0,9
2338,6213,133,121,0,92,0,0,2
2339,10041,128,191,0,207,0,0,10
2340,140855,2474,3305,0,3066,0,0,22
2341,105744,1602,1297,0,1827,0,0,13
2342,68237,899,892,0,1252,0,0,27
2343,10017,101,231,0,201,0,0,3
2344,104220,1218,1655,0,2258,0,0,14
2345,24387,315,524,0,623,0,0,3
2346,5890,84,119,0,116,0,0,4
2347,5864,42,167,0,179,0,0,2
2348,15872,135,349,0,265,0,0,1
2349,2129,51,69,0,24,0,0,3
2350,15414,178,326,0,264,0,0,4
2351,9469,80,268,0,174,0,0,2
2352,12121,132,260,0,257,0,0,4
2353,197630,4420,3139,0,3280,0,0,88
2354,5959,56,184,0,124,0,0,0
2355,4047,108,80,0,104,0,0,2
2356,32327,609,597,0,749,0,0,4
2357,103948,1323,1552,0,1512,0,0,14
2358,6253,56,113,0,128,0,0,1
2359,20034,0,0,0,0,0,0,0
2360,26431,0,0,0,0,0,0,0
2361,10344,0,0,0,0,0,0,0
2362,12389,0,0,0,0,0,0,0
2363,6163,0,0,0,0,0,0,0
2364,20245,0,0,0,0,0,0,0
2365,9420,0,0,0,0,0,0,0
2366,7603,0,0,0,0,0,0,0
2367,11997,0,0,0,0,0,0,0
2368,5392,0,0,0,0,0,0,0
2369,6919,0,0,0,0,0,0,0
2370,11943,0,0,0,0,0,0,0
2371,14299,0,0,0,0,0,0,0
2372,15358,0,0,0,0,0,0,0
2373,20098,0,0,0,0,0,0,0
2374,14873,0,0,0,0,0,0,0
2375,142945,0,0,0,0,0,0,0
2376,52345,0,0,0,0,0,0,0
2377,6147,0,0,0,0,0,0,0
2378,17277,0,0,0,0,0,0,0
2379,8274,0,0,0,0,0,0,0
2380,15896,0,0,0,0,0,0,0
2381,38827,0,0,0,0,0,0,0
2382,157609,0,0,0,0,0,0,0
2383,171401,0,0,0,0,0,0,0
2384,13100,0,0,0,0,0,0,0
2385,6517,0,0,0,0,0,0,0
2386,837,0,0,0,0,0,0,0
2387,16420,0,0,0,0,0,0,0
2388,100434,0,0,0,0,0,0,0
2389,11702,0,0,0,0,0,0,0
2390,9027,0,0,0,0,0,0,0
2391,5790,0,0,0,0,0,0,0
2392,45940,0,0,0,0,0,0,0
2393,7850,0,0,0,0,0,0,0
2394,39322,0,0,0,0,0,0,0
2395,42323,0,0,0,0,0,0,0
2396,46727,0,0,0,0,0,0,0
2397,8940,0,0,0,0,0,0,0
2398,14512,0,0,0,0,0,0,0
2399,57073,0,0,0,0,0,0,0
2400,22519,0,0,0,0,0,0,0
2401,23549,0,0,0,0,0,0,0
2402,43263,0,0,0,0,0,0,0
2403,83938,0,0,0,0,0,0,0
2404,17569,0,0,0,0,0,0,0
2405,26634,0,0,0,0,0,0,0
2406,25296,0,0,0,0,0,0,0
2407,6565,0,0,0,0,0,0,0
2408,18143,0,0,0,0,0,0,0
2409,14278,0,0,0,0,0,0,0
2410,7635,0,0,0,0,0,0,0
2411,33008,0,0,0,0,0,0,0
2412,24553,0,0,0,0,0,0,0
2413,40726,0,0,0,0,0,0,0
2414,8832,0,0,0,0,0,0,0
2415,26902,0,0,0,0,0,0,0
2416,22809,0,0,0,0,0,0,0
2417,15631,0,0,0,0,0,0,0
2418,4681,0,0,0,0,0,0,0
2419,108625,0,0,0,0,0,0,0
2420,17717,0,0,0,0,0,0,0
2421,3165,0,0,0,0,0,0,0
2422,18112,0,0,0,0,0,0,0
2423,11248,0,0,0,0,0,0,0
2424,12586,0,0,0,0,0,0,0
2425,14462,0,0,0,0,0,0,0
2426,9916,0,0,0,0,0,0,0
2427,20112,0,0,0,0,0,0,0
2428,14978,0,0,0,0,0,0,0
2429,14136,0,0,0,0,0,0,0
2430,9914,0,0,0,0,0,0,0
2431,18288,0,0,0,0,0,0,0
2432,10968,0,0,0,0,0,0,0
2433,29038,0,0,0,0,0,0,0
2434,31743,0,0,0,0,0,0,0
2435,14265,0,0,0,0,0,0,0
2436,7087,0,0,0,0,0,0,0
2437,6854,0,0,0,0,0,0,0
2438,12530,0,0,0,0,0,0,0
2439,9358,0,0,0,0,0,0,0
2440,19350,0,0,0,0,0,0,0
2441,14508,207,375,70,358,8,2,0
2442,13183,48,290,30,7,2,2,0
2443,3846,50,156,2,92,3,0,2
2444,15512,50,516,92,358,5,0,1
2445,23848,441,1352,67,860,43,7,3
2446,8970,77,301,23,4,1,1,2
2447,12069,46,401,48,226,8,0,0
2448,15709,107,625,39,199,6,7,9
2449,8722,47,288,39,111,9,1,2
2450,124545,3136,2707,459,8266,75,1935,524
2451,52192,373,1582,172,1388,36,29,1
2452,29081,183,776,167,871,8,3,2
2453,6548,43,201,18,86,2,1,0
2454,30668,168,730,141,584,22,4,1
2455,34368,600,1141,123,650,14,9,0
2456,56676,423,1381,301,1402,67,12,1
2457,6317,25,198,9,1,4,2,1
2458,4063,98,151,33,420,3,2,6
2459,81322,584,1827,125,2487,26,19,2
2460,10214,114,390,37,158,11,6,0
2461,5401,21,159,12,68,1,5,0
2462,69328,487,1376,167,1388,9,9,0
2463,5178,23,172,21,0,3,0,0
2464,188091,1303,3610,256,4570,39,40,7
2465,16107,41,478,44,390,14,1,1
2466,53756,218,1290,206,1468,15,8,0
2467,12243,99,320,47,201,2,2,5
2468,16900,66,520,113,380,15,4,1
2469,5914,287,948,20,166,16,6,7
2470,12068,59,363,68,241,16,6,0
2471,5564,32,182,39,5,3,1,0
2472,6778,24,213,19,127,1,1,5
2473,10126,47,381,54,235,4,3,1
2474,10045,71,370,48,180,8,7,0
2475,18203,170,837,210,160,15,7,1
2476,78065,435,3762,253,1983,35,8,13
2477,10599,44,318,33,202,3,0,1
2478,4781,59,152,4,2,4,0,1
2479,217150,2031,7010,1051,1886,19,115,20
2480,6359,47,232,36,5,2,0,0
2481,5427,74,192,21,96,2,0,0
2482,15629,45,554,76,546,10,4,0
2483,7322,115,271,16,0,3,1,0
2484,3160,35,206,12,49,3,0,1
2485,6834,106,212,37,191,6,9,0
2486,27192,155,961,91,854,28,4,0
2487,6801,79,352,55,186,3,2,0
2488,270437,2704,6520,442,6162,59,162,0
2489,80952,547,2292,259,3206,44,30,0
2490,161584,531,3774,417,3391,27,6,3
2491,35427,146,740,97,781,15,266,9
2492,2537,20,98,16,24,1,0,2
2493,23961,107,754,163,584,8,2,0
2494,22812,717,1186,101,1044,26,18,0
2495,26053,140,909,146,422,10,6,0
2496,6336,56,218,16,21,1,2,1
2497,43981,220,956,133,679,12,18,0
2498,8413,74,336,31,35,4,1,1
2499,9327,77,325,86,151,15,7,1
2500,14800,172,429,49,591,7,2,1
2501,10536,91,421,39,3,38,7,0
2502,8595,156,279,43,68,4,0,6
2503,6444,23,230,22,41,5,0,0
2504,19188,102,630,117,996,5,2,2
2505,2515,25,77,8,41,1,1,0
2506,18911,82,577,100,410,10,0,0
2507,8111,28,286,83,4,4,0,1
2508,9568,60,285,51,136,13,3,1
2509,6289,11,197,19,129,4,1,0
2510,8603,49,289,45,29,0,0,2
2511,13493,202,497,69,253,8,11,0
2512,11565,170,459,89,7,5,1,8
2513,42047,2126,4404,106,5109,136,6,25
2514,12885,126,381,21,8,2,5,1
2515,7122,112,323,28,155,9,2,0
2516,10223,13,227,14,21,3,0,2
2517,7634,94,340,36,13,5,0,4
2518,10541,151,429,103,98,16,0,0
2519,13622,28,343,39,201,5,18,0
2520,27356,281,828,140,641,18,9,6
2521,28495,470,1399,121,999,21,9,1
2522,11102,109,376,61,226,5,2,0
2523,77080,699,1378,77,2975,23,2,0
2524,21610,355,634,57,363,9,4,3
2525,28367,177,629,99,1380,11,198,2
2526,3501,44,111,10,3,0,2,0
2527,7969,68,191,27,99,1,1,1
2528,16391,158,519,105,83,14,3,4
2529,17220,106,477,49,279,3,5,1
2530,4547,70,168,28,102,1,0,3
2531,9334,32,373,83,4,8,0,0
2532,291246,3310,6004,522,4747,53,51,8
2533,6952,49,261,49,113,9,3,2
2534,13711,41,374,44,204,11,0,0
2535,41845,116,1347,157,785,22,1,2
2536,747304,3818,22345,1410,20289,134,111,11
2537,13517,121,492,79,356,7,16,1
2538,2695,33,78,10,119,0,0,0
2539,2696,20,99,8,114,0,1,1
2540,26058,149,815,174,556,13,3,2
2541,5923,33,202,37,6,2,0,1
2542,4320,41,165,26,119,1,1,0
2543,19271,92,733,129,380,11,1,4
2544,26381,320,791,69,668,4,3,1
2545,3932,27,161,16,24,1,0,5
2546,41113,415,1122,402,33,21,157,1
2547,17306,180,575,78,336,13,4,0
2548,13111,181,602,58,195,8,0,4
2549,28204,174,704,120,27,3,8,0
2550,15660,45,514,90,326,13,5,1
2551,8732,32,330,60,115,3,0,2
2552,27162,156,650,110,336,14,3,3
2553,1491,10,48,5,2,0,0,0
2554,13486,47,425,70,0,5,1,1
2555,231293,1926,4606,598,13148,77,146,14
2556,220512,2202,2718,603,5035,42,42,17
2557,7505,118,195,6,4,0,27,17
2558,7702,24,184,15,26,0,3,40
2559,4236,36,115,4,8,0,7,25
2560,6166,133,140,1,7,0,6,25
2561,9075,137,157,2,8,0,29,21
2562,1010,17,28,0,1,0,5,0
2563,51988,451,1415,63,49,0,103,252
2564,3756,44,108,12,74,0,19,4
2565,7533,92,177,20,13,0,26,15
2566,1156,6,43,0,0,0,17,2
2567,5798,148,145,11,8,0,16,16
2568,6147,89,171,17,1,1,14,15
2569,1766,88,32,1,38,0,6,1
2570,7978,131,210,9,308,0,22,15
2571,84570,958,1600,11,54,0,242,290
2572,97412,1419,900,20,29,0,75,193
2573,917,30,26,0,2,0,1,1
2574,8370,45,266,16,28,0,17,20
2575,603,17,22,0,14,0,0,1
2576,2749,36,71,0,0,0,13,5
2577,9327,57,242,12,16,0,26,24
2578,10168,118,185,6,4,0,27,27
2579,1567,7,31,0,2,0,12,2
2580,22617,223,588,77,174,0,90,82
2581,53766,756,1065,178,95,0,180,101
2582,1210,32,40,0,3,0,6,3
2583,13897,237,498,13,2801,0,28,61
2584,1249,12,40,1,1,0,0,2
2585,7968,165,156,4,14,0,22,17
2586,1458,34,41,1,1,0,3,3
2587,4166,39,92,0,4,0,19,13
2588,95347,1205,1488,102,33,0,244,268
2589,3874,73,82,3,2,0,14,1
2590,15037,211,297,10,18,0,34,30
2591,372,16,17,0,4,0,0,1
2592,2761,31,73,0,2,0,16,1
2593,3805,57,120,5,1,0,10,7
2594,1250,49,26,2,82,0,2,0
2595,4218,65,109,3,4,0,11,5
2596,839,9,27,1,0,0,5,1
2597,37186,372,858,30,14,0,240,47
2598,7686,103,150,13,29,0,14,8
2599,6181,50,139,3,10,0,23,20
2600,5139,116,113,2,8,0,14,21
2601,10886,110,286,5,4,0,34,30
2602,2478,19,65,5,4,0,11,2
2603,23375,262,673,33,58,0,23,41
2604,7299,96,162,0,23,0,22,21
2605,2956,48,76,0,9,0,14,8
2606,4414,46,123,5,3,0,23,9
2607,2687,18,78,2,11,0,16,8
2608,512,35,19,0,3,0,2,2
2609,5185,78,166,6,4,0,13,8
2610,1445,30,47,1,5,0,10,10
2611,706,16,24,2,0,0,1,1
2612,111105,1350,2311,134,88,0,339,359
2613,19503,528,578,34,291,0,7,0
2614,4396,83,146,6,78,0,2,0
2615,340,8,11,0,1,0,0,0
2616,524,28,17,0,4,0,0,0
2617,354,8,13,0,3,0,0,0
2618,3661,56,117,3,13,0,14,0
2619,6911,245,202,14,409,0,1,0
2620,1290,48,45,0,5,0,0,0
2621,2067,62,70,4,7,0,1,0
2622,31403,907,799,77,229,0,10,0
2623,4883,143,164,13,63,0,4,0
2624,5737,102,153,14,14,0,0,0
2625,19661,622,442,31,219,0,12,0
2626,5785,172,164,5,38,0,13,0
2627,2406,93,67,4,8,0,1,0
2628,3690,188,98,6,70,0,5,0
2629,6347,287,181,10,100,0,5,0
2630,4167,102,117,8,65,0,1,0
2631,5104,101,100,14,217,0,0,0
2632,5841,106,175,8,79,0,4,0
2633,7802,187,214,5,24,0,12,0
2634,10547,642,218,23,480,0,1,0
2635,5085,336,149,10,186,0,14,0
2636,13092,391,281,34,658,0,29,0
2637,1411,49,38,3,0,0,1,0
2638,3621,152,111,3,62,0,4,0
2639,22548,581,712,52,86,0,4,0
2640,368517,14626,7264,1028,5179,0,161,0
2641,1228,35,30,1,13,0,1,0
2642,3981,79,142,5,59,0,6,0
2643,2107,58,83,2,56,0,1,0
2644,1854,52,48,1,37,0,0,0
2645,3342,114,106,7,51,0,0,0
2646,14632,352,459,28,124,0,8,0
2647,1341,85,36,1,2,0,1,0
2648,1306,42,51,0,6,0,0,0
2649,1432,29,33,1,45,0,0,0
2650,450,32,11,0,12,0,0,0
2651,1572,18,54,1,4,0,1,0
2652,33516,994,840,122,862,0,6,0
2653,6977,161,169,9,37,0,3,0
2654,2362,63,76,2,80,0,0,0
2655,628,23,23,1,6,0,0,0
2656,1875,61,62,2,12,0,0,0
2657,7064,128,203,12,74,0,1,0
2658,531,19,15,1,1,0,1,0
2659,4662,81,143,5,30,0,0,0
2660,4806,110,198,8,53,0,7,0
2661,2843,83,113,12,10,0,0,0
2662,4607,125,106,9,52,0,9,0
2663,5737,192,167,10,296,0,1,0
2664,634,20,18,3,8,0,0,0
2665,2606,106,87,5,25,0,14,0
2666,5525,159,181,3,44,0,16,0
2667,206406,6997,4027,437,2031,0,71,0
2668,23719,734,657,67,216,0,8,0
2669,554,12,16,0,9,0,0,0
2670,518,20,9,1,1,0,0,0
2671,344,3,6,0,4,0,0,0
2672,22483,649,632,72,115,0,15,0
2673,5289,108,138,10,52,0,30,0
2674,2967,220,90,4,4,0,3,0
2675,2404,47,79,5,61,0,0,0
2676,4469,165,133,15,14,0,2,0
2677,3129,85,107,1,33,0,2,0
2678,10843,291,298,36,98,0,7,0
2679,1796,39,57,2,34,0,0,0
2680,1847,57,59,3,17,0,3,0
2681,6249,167,181,11,25,0,2,0
2682,4942,108,104,11,43,0,0,0
2683,20816,459,491,54,212,0,11,0
2684,3641,53,127,2,10,0,0,0
2685,7083,222,240,11,107,0,0,0
2686,5234,159,205,16,157,0,7,0
2687,1072,25,22,0,9,0,1,0
2688,7951,173,203,15,69,0,4,0
2689,130088,5708,2099,177,1334,0,32,0
2690,16691,431,368,26,104,0,1,0
2691,23028,881,727,65,1138,0,7,0
2692,11583,358,274,16,140,0,1,0
2693,3388,125,87,10,245,0,19,0
2694,2091,56,61,6,0,0,1,0
2695,849,47,26,1,18,0,0,0
2696,3744,98,103,4,36,0,0,0
2697,3595,83,104,4,93,0,4,0
2698,492,12,17,0,3,0,0,0
2699,3800,104,97,33,479,0,0,0
2700,2977,53,95,4,10,0,0,0
2701,15540,495,336,12,118,0,5,0
2702,5234,175,126,4,55,0,19,0
2703,2308,50,80,0,10,0,0,0
2704,587,10,16,1,7,0,0,0
2705,9425,288,263,18,601,0,5,0
2706,19175,121,167,0,0,0,119,174
2707,1625441,8381,28248,110,60879,37,19622,9596
2708,44239,2233,982,48,2117,2,299,212
2709,31541,300,336,2,0,0,210,1024
2710,623,3,28,0,0,0,8,39
2711,1298,12,32,0,15,0,59,26
2712,11085,487,229,9,612,1,234,0
2713,3728,71,72,0,0,0,0,0
2714,3261,124,134,2,0,0,62,0
2715,49533,3373,1037,0,1912,8,13,335
2716,2878,0,24,0,377,0,3,15
2717,42605,838,722,0,0,0,1334,323
2718,3548,218,86,0,1,0,32,0
2719,3901,33,63,1,0,0,31,108
2720,364966,14916,9276,271,2462,0,9145,41
2721,5312,69,104,1,0,3,317,13
2722,43141,2764,1080,71,329,10,493,997
2723,4978,85,105,0,0,0,0,0
2724,3717,139,72,2,0,0,0,0
2725,5199,91,101,0,0,0,0,1
2726,903,4,21,0,0,0,0,0
2727,6316,166,144,0,0,0,0,0
2728,3163,65,42,1,0,0,0,0
2729,2432,14,45,0,0,0,0,0
2730,1703,13,81,0,0,0,0,0
2731,1914,20,58,0,0,0,0,0
2732,1744,7,50,0,0,0,0,1
2733,1588,6,34,0,0,0,0,0
2734,2337,14,47,0,0,0,0,0
2735,5671,23,137,0,0,0,0,2
2736,1982,37,30,0,0,0,0,2
2737,2499,62,45,0,0,0,0,0
2738,2788,3,95,0,0,0,0,0
2739,580,3,13,0,0,0,0,0
2740,2802,7,55,0,0,0,0,3
2741,657,3,12,0,0,0,0,0
2742,272,0,8,0,0,0,0,0
2743,7665,178,136,0,0,0,0,1
2744,392,3,7,0,0,0,0,0
2745,1204,34,26,1,0,0,0,1
2746,1427,26,42,1,0,0,0,0
2747,161,0,3,0,0,0,0,0
2748,53,0,1,0,0,0,0,0
2749,922,3,17,0,0,0,0,0
2750,2154,7,39,0,0,0,0,0
2751,4624,134,89,3,0,0,0,4
2752,3385,88,86,0,0,0,0,0
2753,1333,3,24,0,0,0,0,0
2754,2271,4,46,1,0,0,0,0
2755,2302,8,55,0,0,0,0,1
2756,4272,245,91,1,0,0,0,6
2757,5843,123,142,0,0,0,0,2
2758,1483,15,16,0,0,0,0,1
2759,2889,95,45,0,0,0,0,1
2760,1339,1,24,0,0,0,0,0
2761,1788,3,36,0,0,0,0,2
2762,646,2,8,0,0,0,0,0
2763,867,18,14,0,0,0,0,0
2764,2341,122,57,1,0,0,0,0
2765,3873,164,77,2,0,0,0,0
2766,3921,26,80,1,0,0,0,0
2767,3514,18,57,0,0,0,0,0
2768,3354,9,79,0,0,0,0,0
2769,3307,8,81,1,0,0,0,0
2770,4072,18,84,0,0,0,0,0
2771,1619,2,36,1,0,0,0,1
2772,556,3,13,0,0,0,0,0
2773,519,10,11,0,0,0,0,0
2774,871,29,15,0,0,0,0,1
2775,4945,23,61,1,0,0,0,0
2776,191,0,5,0,0,0,0,0
2777,1117,27,17,0,0,0,0,0
2778,487,6,9,0,0,0,0,0
2779,708,0,9,0,0,0,0,0
2780,5005,103,90,0,0,0,0,2
2781,1517,2,23,0,0,0,0,0
2782,2824,34,60,0,0,0,0,2
2783,1296,7,36,0,0,0,0,0
2784,2644,22,61,1,0,0,0,0
2785,0,0,0,0,0,0,0,0
2786,0,0,0,0,0,0,0,0
2787,0,0,0,0,0,0,0,0
2788,4987,198,161,0,0,0,0,0
2789,9,0,0,0,0,0,0,0
2790,646,34,9,0,0,0,0,0
2791,0,0,0,0,0,0,0,0
2792,221,5,6,0,0,0,0,0
2793,1465,2,43,0,0,0,0,1
2794,466,17,15,0,0,0,0,0
2795,0,0,0,0,0,0,0,0
2796,0,0,0,0,0,0,0,0
2797,750,4,21,0,0,0,0,0
2798,0,0,0,0,0,0,0,0
2799,6,0,0,0,0,0,0,0
2800,227,4,9,0,0,0,0,0
2801,292,0,6,0,0,0,0,0
2802,0,0,0,0,0,0,0,0
2803,2012,16,49,0,0,0,0,1
2804,1,0,0,0,0,0,0,0
2805,0,0,0,0,0,0,0,0
2806,794,10,10,0,0,0,0,1
2807,0,0,0,0,0,0,0,0
2808,2128,86,65,0,0,0,0,0
2809,0,0,0,0,0,0,0,0
2810,2,0,0,0,0,0,0,0
2811,962,1,26,1,0,0,0,0
2812,21,0,2,0,0,0,0,0
2813,1386,61,34,0,0,0,0,0
2814,0,0,0,0,0,0,0,0
2815,10,0,0,0,0,0,0,0
2816,730,14,21,0,0,0,0,1
2817,300,3,5,0,0,0,0,0
2818,0,0,0,0,0,0,0,0
2819,0,0,0,0,0,0,0,0
2820,339,19,9,0,0,0,0,0
2821,399,2,17,0,0,0,0,1
2822,588,0,18,0,0,0,0,0
2823,427,4,17,0,0,0,0,0
2824,2,0,0,0,0,0,0,0
2825,0,0,0,0,0,0,0,0
2826,27,0,0,0,0,0,0,0
2827,1735,35,72,0,0,0,0,0
2828,1322,2,37,0,0,0,0,0
2829,1550,80,26,0,0,0,0,1
2830,779,2,19,0,0,0,0,2
2831,273,0,16,1,0,0,0,0
2832,2174,68,44,1,0,0,0,1
2833,1049,3,22,0,0,0,0,0
2834,2462,67,41,0,0,0,0,0
2835,2642,6,41,0,0,0,0,10
2836,2727,112,41,1,0,0,0,0
2837,304,0,3,0,0,0,0,1
2838,269,0,4,0,0,0,0,0
2839,82,4,1,0,0,0,0,0
2840,3432,188,52,0,0,0,0,1
2841,1008,22,24,0,0,0,0,0
2842,973,36,27,1,0,0,0,0
2843,465,0,10,0,0,0,0,0
2844,9054,585,135,1,0,0,0,1
2845,3005,100,73,0,0,0,0,1
2846,591,8,16,0,0,0,0,1
2847,1779,26,35,0,0,0,0,0
2848,342,9,10,0,0,0,0,0
2849,3549,430,66,1,0,0,0,2
2850,3752,370,53,0,0,0,0,0
2851,3845,504,58,0,0,0,0,0
2852,1201,30,27,1,0,0,0,0
2853,1049,2,20,0,0,0,0,1
2854,4186,18,104,0,0,0,0,2
2855,0,0,0,0,0,0,0,0
2856,432,9,10,0,0,0,0,0
2857,1467,5,15,0,0,0,0,0
2858,652,25,19,0,0,0,0,0
2859,223,4,5,0,0,0,0,0
2860,975,10,14,0,0,0,0,0
2861,559,11,9,0,0,0,0,0
2862,5250,192,51,0,0,0,0,2
2863,1205,38,22,0,0,0,0,2
2864,552,21,7,0,0,0,0,0
2865,2321,8,35,0,0,0,0,4
2866,593,4,15,0,0,0,0,0
2867,497,6,1,0,0,0,0,0
2868,739,20,15,0,0,0,0,0
2869,1016,10,28,0,0,0,0,0
2870,9227,419,105,0,0,0,0,2
2871,2072,13,31,0,0,0,0,0
2872,17431,619,289,2,0,0,0,0
2873,1091,31,20,1,0,0,0,0
2874,4238,60,41,0,0,0,0,0
2875,1377,3,24,0,0,0,0,2
2876,1368,0,17,0,0,0,0,3
2877,12699,397,213,4,0,0,0,18
2878,1236,25,14,1,0,0,0,0
2879,1280,41,34,0,0,0,0,1
2880,1483,1,20,0,0,0,0,0
2881,4161,141,49,2,0,0,0,1
2882,6680,216,82,0,0,0,0,0
2883,18572,26,244,1,0,0,0,10
2884,6486,184,95,0,0,0,0,2
2885,1350,35,22,0,0,0,0,0
2886,6877,268,103,0,0,0,0,0
2887,6599,282,131,1,0,0,0,0
2888,5111,444,95,3,0,0,0,0
2889,4966,290,117,1,0,0,0,0
2890,4022,165,60,2,0,0,0,0
2891,6572,231,137,2,0,0,0,0
2892,5088,200,83,1,0,0,0,0
2893,6777,250,104,0,0,0,0,0
2894,5339,237,100,1,0,0,0,0
2895,5427,264,80,3,0,0,0,0
2896,5068,288,77,2,0,0,0,1
2897,6120,449,143,0,0,0,0,0
2898,1089,35,20,0,0,0,0,1
2899,20911,655,282,1,0,0,0,3
2900,11227,457,186,0,0,0,0,0
2901,2140,96,20,1,0,0,0,0
2902,7395,302,118,1,0,0,0,0
2903,7040,352,94,1,0,0,0,0
2904,5829,365,67,3,0,0,0,0
2905,4198,224,82,0,0,0,0,0
2906,7827,296,142,0,0,0,0,0
2907,5571,215,109,0,0,0,0,1
2908,5388,254,124,0,0,0,0,0
2909,6223,519,107,0,0,0,0,0
2910,7023,343,109,0,0,0,0,0
2911,4785,30,45,1,0,0,0,0
2912,3927,128,34,1,0,0,0,1
2913,10655,364,118,0,0,0,0,0
2914,5642,27,162,0,0,0,0,2
2915,346,14,4,0,0,0,0,0
2916,1114,40,19,0,0,0,0,0
2917,6639,132,80,0,0,0,0,0
2918,3101,17,49,0,0,0,0,0
2919,176,0,2,0,0,0,0,0
2920,3253,21,68,1,0,0,0,0
2921,1968,53,39,0,0,0,0,3
2922,2705,2,75,1,0,0,0,1
